Potential,Flux
-12.23946846846847,-6.1401887
-12.312560060060061,-6.1738772
-12.385651651651656,-6.2060194
-12.458743243243248,-6.23662
-12.53183483483484,-6.2656446
-12.604926426426427,-6.293104
-12.678018018018019,-6.3189893
-12.751109609609614,-6.343288
-12.824201201201205,-6.3660116
-12.897292792792797,-6.3871584
-12.970384384384388,-6.4067216
-13.043475975975976,-6.4247165
-13.116567567567568,-6.4411516
-13.189659159159163,-6.456045
-13.262750750750754,-6.4693913
-13.335842342342346,-6.4812126
-13.408933933933938,-6.491535
-13.482025525525525,-6.500359
-13.555117117117124,-6.5077066
-13.628208708708716,-6.5136175
-13.701300300300307,-6.518097
-13.774391891891892,-6.5211825
-13.847483483483483,-6.5228934
-13.920575075075075,-6.5232434
-13.993666666666673,-6.522282
-14.066758258258265,-6.5200286
-14.139849849849856,-6.5165105
-14.21294144144144,-6.5117693
-14.286033033033032,-6.505829
-14.35912462462463,-6.4987164
-14.432216216216222,-6.490476
-14.505307807807814,-6.4811354
-14.578399399399405,-6.4707294
-14.65149099099099,-6.459294
-14.724582582582581,-6.4468617
-14.79767417417418,-6.4334626
-14.870765765765771,-6.419138
-14.943857357357363,-6.4039264
-15.016948948948954,-6.387849
-15.090040540540539,-6.370953
-15.163132132132137,-6.353271
-15.236223723723729,-6.334829
-15.30931531531532,-6.31566
-15.382406906906912,-6.295806
-15.455498498498503,-6.275299
-15.528590090090088,-6.254167
-15.601681681681686,-6.2324343
-15.674773273273278,-6.2101564
-15.74786486486487,-6.1873417
-15.82095645645646,-6.1640325
-15.894048048048052,-6.1402583
-15.967139639639644,-6.1160316
-16.040231231231235,-6.091403
-16.113322822822827,-6.066391
-16.18641441441442,-6.041026
-16.25950600600601,-6.0153303
-16.3325975975976,-5.989329
-16.405689189189193,-5.9630537
-16.478780780780784,-5.9365234
-16.551872372372376,-5.909763
-16.624963963963967,-5.882807
-16.69805555555556,-5.8556523
-16.77114714714715,-5.8283434
-16.844238738738742,-5.8008914
-16.917330330330334,-5.77333
-16.990421921921925,-5.745661
-17.063513513513517,-5.717917
-17.136605105105108,-5.6901016
-17.2096966966967,-5.6622458
-17.28278828828829,-5.6343637
-17.355879879879883,-5.6064687
-17.428971471471474,-5.5785856
-17.502063063063066,-5.550714
-17.575154654654664,-5.5228715
-17.64824624624625,-5.495087
-17.72133783783784,-5.4673595
-17.79442942942943,-5.439705
-17.867521021021023,-5.41214
-17.940612612612615,-5.3846755
-18.013704204204213,-5.357313
-18.086795795795798,-5.330072
-18.15988738738739,-5.30296
-18.23297897897898,-5.2759795
-18.306070570570572,-5.249155
-18.37916216216217,-5.222484
-18.452253753753762,-5.1959677
-18.525345345345347,-5.169619
-18.59843693693694,-5.143454
-18.67152852852853,-5.1174703
-18.74462012012012,-5.0916734
-18.81771171171172,-5.0660663
-18.89080330330331,-5.04066
-18.963894894894896,-5.0154524
-19.036986486486487,-4.990451
-19.11007807807808,-4.9656696
-19.183169669669677,-4.9410925
-19.25626126126127,-4.916734
-19.32935285285286,-4.8925886
-19.402444444444445,-4.8686695
-19.475536036036036,-4.844969
-19.548627627627628,-4.821497
-19.621719219219226,-4.7982497
-19.694810810810818,-4.77523
-19.76790240240241,-4.7524233
-19.840993993993994,-4.729865
-19.914085585585585,-4.7075143
-19.987177177177184,-4.6854053
-20.060268768768776,-4.6635227
-20.133360360360367,-4.6418605
-20.20645195195196,-4.620424
-20.279543543543543,-4.5992203
-20.352635135135134,-4.578233
-20.425726726726733,-4.557474
-20.498818318318325,-4.536938
-20.571909909909916,-4.5166225
-20.645001501501508,-4.4965262
-20.718093093093092,-4.476647
-20.79118468468469,-4.4569883
-20.864276276276282,-4.4375367
-20.937367867867874,-4.4183006
-21.010459459459465,-4.399276
-21.083551051051057,-4.380458
-21.15664264264264,-4.361845
-21.22973423423424,-4.3434453
-21.30282582582583,-4.3252373
-21.375917417417423,-4.3072295
-21.449009009009014,-4.2894216
-21.522100600600606,-4.2718096
-21.595192192192197,-4.2543907
-21.66828378378379,-4.237164
-21.74137537537538,-4.2201233
-21.81446696696697,-4.203265
-21.887558558558563,-4.1865935
-21.960650150150155,-4.170102
-22.033741741741746,-4.153793
-22.106833333333338,-4.1376667
-22.17992492492493,-4.1217103
-22.25301651651652,-4.105927
-22.326108108108112,-4.090308
-22.399199699699704,-4.074873
-22.472291291291295,-4.059585
-22.545382882882887,-4.044475
-22.61847447447448,-4.02952
-22.69156606606607,-4.014723
-22.76465765765766,-4.0000772
-22.837749249249253,-3.9855988
-22.910840840840844,-3.9712803
-22.983932432432436,-3.957106
-23.057024024024027,-3.9430714
-23.13011561561562,-3.9292004
-23.203207207207218,-3.9154632
-23.276298798798802,-3.9018698
-23.349390390390393,-3.8884354
-23.422481981981985,-3.875129
-23.495573573573576,-3.8619554
-23.568665165165168,-3.848932
-23.641756756756767,-3.8360374
-23.71484834834835,-3.8232777
-23.787939939939942,-3.8106487
-23.861031531531534,-3.7981577
-23.934123123123126,-3.7857919
-24.007214714714724,-3.7735436
-24.080306306306316,-3.7614331
-24.1533978978979,-3.7494454
-24.22648948948949,-3.73758
-24.299581081081083,-3.7258284
-24.372672672672675,-3.7141917
-24.445764264264273,-3.7026956
-24.518855855855865,-3.691293
-24.59194744744745,-3.6800148
-24.66503903903904,-3.6688578
-24.738130630630632,-3.6578043
-24.81122222222223,-3.6468608
-24.884313813813822,-3.6360312
-24.957405405405414,-3.625301
-25.030496996996998,-3.614675
-25.10358858858859,-3.6041565
