Potential,Flux
18.459,0.15717891
18.385908408408408,0.1562631
18.312816816816817,0.15532126
18.239725225225225,0.15433548
18.166633633633634,0.1533431
18.093542042042042,0.15231852
18.02045045045045,0.1512702
17.94735885885886,0.15020606
17.874267267267268,0.14911473
17.801175675675676,0.14801279
17.728084084084085,0.14688756
17.654992492492493,0.14574423
17.5819009009009,0.14459175
17.50880930930931,0.14343046
17.43571771771772,0.1422524
17.362626126126127,0.14106606
17.289534534534535,0.13987067
17.216442942942944,0.13865936
17.143351351351352,0.1374462
17.07025975975976,0.13622259
16.99716816816817,0.13499062
16.924076576576578,0.13376822
16.850984984984986,0.13253361
16.77789339339339,0.13129087
16.7048018018018,0.1300509
16.63171021021021,0.12880424
16.558618618618617,0.12755707
16.485527027027025,0.12630846
16.412435435435434,0.12506308
16.339343843843842,0.12382411
16.26625225225225,0.12257739
16.19316066066066,0.121329494
16.120069069069068,0.120090276
16.046977477477476,0.11885663
15.973885885885885,0.1176163
15.900794294294293,0.11638749
15.827702702702702,0.11515826
15.75461111111111,0.11393743
15.681519519519519,0.11271466
15.608427927927927,0.11150527
15.535336336336336,0.110298276
15.462244744744744,0.10908629
15.389153153153153,0.107882455
15.316061561561561,0.10669203
15.24296996996997,0.10550453
15.169878378378378,0.104324184
15.096786786786787,0.10314135
15.023695195195195,0.101975195
14.950603603603604,0.1008041
14.877512012012012,0.09965491
14.80442042042042,0.09849625
14.731328828828829,0.09734708
14.658237237237238,0.096212156
14.585145645645646,0.09507165
14.512054054054055,0.09394878
14.438962462462463,0.09282571
14.365870870870872,0.091714986
14.29277927927928,0.09060937
14.219687687687689,0.08950564
14.146596096096097,0.088406585
14.073504504504506,0.08731491
14.000412912912912,0.08623215
13.927321321321323,0.085157976
13.85422972972973,0.08408516
13.781138138138138,0.08302058
13.708046546546548,0.081959285
13.634954954954955,0.08090205
13.561863363363365,0.079862185
13.488771771771772,0.07880933
13.41568018018018,0.07777367
13.342588588588589,0.076744914
13.269496996996997,0.075726435
13.196405405405406,0.07470171
13.123313813813814,0.07368519
13.05022222222222,0.07267806
12.977130630630631,0.07167691
12.904039039039038,0.070673704
12.830947447447446,0.06968548
12.757855855855855,0.06868926
12.684764264264263,0.06771073
12.611672672672672,0.06672621
12.53858108108108,0.065755576
12.465489489489489,0.06478831
12.392397897897897,0.063816436
12.319306306306306,0.06285909
12.246214714714714,0.06189685
12.173123123123123,0.06094972
12.100031531531531,0.059996884
12.02693993993994,0.059058234
11.953848348348348,0.058120415
11.880756756756757,0.057180203
11.807665165165165,0.05624822
11.734573573573574,0.055319835
11.661481981981982,0.054393504
11.58839039039039,0.053477444
11.5152987987988,0.052563608
11.442207207207208,0.0516486
11.369115615615616,0.050743286
11.296024024024025,0.04982491
11.222932432432433,0.048927914
11.149840840840842,0.0480284
11.07674924924925,0.04713742
11.003657657657659,0.046236522
10.930566066066067,0.04534988
10.857474474474476,0.044463467
